index,name,color,dimensions,filename,product_url,glb_url
1,BRÄNNBOLL Gaming lounge chair - Knisa bright blue,blue,"{""width"": ""73 cm"", ""depth"": ""88 cm"", ""height"": ""80 cm"", ""seat_width"": ""65 cm"", ""seat_depth"": ""61 cm"", ""seat_height"": ""43 cm""}",downloaded-files\椅子凳子長凳\fi-gaming-chairs\01 - BRÄNNBOLL Gaming lounge chair - Knisa bright blue.glb,https://www.ikea.com/fi/en/p/braennboll-gaming-lounge-chair-knisa-bright-blue-70586615/,https://web-api.ikea.com/dimma/assets/1.2/70586615/PS01_S01_NV01/rqp1/glb/7543b89c81d00629533923941eff3256-70586615_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
2,BÄSTBOLL Gaming chair - black/Mjuk black,black,"{""width"": ""69 cm"", ""depth"": ""69 cm"", ""height"": ""140 cm"", ""seat_width"": ""50 cm"", ""seat_depth"": ""47 cm"", ""seat_height"": ""59 cm""}",downloaded-files\椅子凳子長凳\fi-gaming-chairs\02 - BÄSTBOLL Gaming chair - blackMjuk black.glb,https://www.ikea.com/fi/en/p/baestboll-gaming-chair-black-mjuk-black-10586251/,https://web-api.ikea.com/dimma/assets/geomagical/10586251/PS01_S01_NV_01/simple/glb_draco/a9a9914aaa74d1b72221502a30c6bffa-G-10586251-5c93fcd939cad52abfebf1041e711aea8838f15f-simple+draco.glb?cn=pip
3,LÅNESPELARE Floor protector 110x100 cm,black,"{""width"": ""100 cm"", ""height"": ""0 cm""}",downloaded-files\椅子凳子長凳\fi-gaming-chairs\03 - LÅNESPELARE Floor protector 110x100 cm.glb,https://www.ikea.com/fi/en/p/lanespelare-floor-protector-80507793/,https://web-api.ikea.com/dimma/assets/1.2/80507793/PS01_S01_NV01/iqp1/glb/1e733cebc3d4488aa872bd5ccffbf28c-80507793_PS01_S01_NV01_IQP1_2.0.glb?cn=pip
4,BRÄNNBOLL Inflatable gaming lounge chair - bright green,green,"{""width"": ""85 cm"", ""depth"": ""85 cm"", ""height"": ""43 cm""}",downloaded-files\椅子凳子長凳\fi-gaming-chairs\04 - BRÄNNBOLL Inflatable gaming lounge chair - bright green.glb,https://www.ikea.com/fi/en/p/braennboll-inflatable-gaming-lounge-chair-bright-green-20584746/,https://web-api.ikea.com/dimma/assets/1.2/20584746/LPT_S01_NV01/rqp1/glb/c626a6cbc6864911473b833c4b3ce216-20584746_LPT_S01_NV01_RQP1_4.0.glb?cn=pip
5,BRÄNNBOLL Inflatable gaming lounge chair - bright orange,orange,"{""width"": ""85 cm"", ""depth"": ""85 cm"", ""height"": ""43 cm""}",downloaded-files\椅子凳子長凳\fi-gaming-chairs\05 - BRÄNNBOLL Inflatable gaming lounge chair - bright orange.glb,https://www.ikea.com/fi/en/p/braennboll-inflatable-gaming-lounge-chair-bright-orange-90586285/,https://web-api.ikea.com/dimma/assets/1.2/90586285/PS01_S01_NV01/rqp1/glb/97cd978b31f533df374e7bf3af568376-90586285_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
6,BRÄNNBOLL Gaming easy chair - grey/bright yellow,"grey, yellow","{""width"": ""81 cm"", ""depth"": ""85 cm"", ""height"": ""81 cm"", ""seat_width"": ""62 cm"", ""seat_depth"": ""54 cm"", ""seat_height"": ""41 cm""}",downloaded-files\椅子凳子長凳\fi-gaming-chairs\06 - BRÄNNBOLL Gaming easy chair - greybright yellow.glb,https://www.ikea.com/fi/en/p/braennboll-gaming-easy-chair-grey-bright-yellow-60586338/,https://web-api.ikea.com/dimma/assets/1.2/60586338/PS01_S01_NV01/rqp1/glb/faab81ba6270c7601bafb9efd00f6797-60586338_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
7,BRÄNNBOLL Gaming easy chair - grey/black,"grey, black","{""width"": ""81 cm"", ""depth"": ""85 cm"", ""height"": ""81 cm"", ""seat_width"": ""62 cm"", ""seat_depth"": ""54 cm"", ""seat_height"": ""41 cm""}",downloaded-files\椅子凳子長凳\fi-gaming-chairs\07 - BRÄNNBOLL Gaming easy chair - greyblack.glb,https://www.ikea.com/fi/en/p/braennboll-gaming-easy-chair-grey-black-00586336/,https://web-api.ikea.com/dimma/assets/1.2/00586336/PS01_S01_NV01/rqp1/glb/1469be2c3cb20c45241c6a90d044e0f7-00586336_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
