index,name,color,dimensions,filename,product_url,glb_url
1,SKOGSDUVA Stool cover - toadstool shaped/red white,"red, white","{""height"": ""5 cm""}",downloaded-files\兒童家具\fi-childrens-stools-benches\01 - SKOGSDUVA Stool cover - toadstool shapedred white.glb,https://www.ikea.com/fi/en/p/skogsduva-stool-cover-toadstool-shaped-red-white-40578283/,https://web-api.ikea.com/dimma/assets/1.2/40578283/PS01_S01_NV01/rqp1/glb/b1f4f51b6d87eb0b49fc74c653270003-40578283_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
2,SMÅSTAD Bench with toy storage - white/light green 90x52x48 cm,"green, white","{""width"": ""90 cm"", ""depth"": ""52 cm"", ""height"": ""48 cm""}",downloaded-files\兒童家具\fi-childrens-stools-benches\02 - SMÅSTAD Bench with toy storage - whitelight green 90x52x48 cm.glb,https://www.ikea.com/fi/en/p/smastad-bench-with-toy-storage-white-light-green-s49539409/,https://web-api.ikea.com/dimma/assets/geomagical/49539409/PS01_S01_NV_01/simple/glb_draco/f1a4b75ecb636dd25f1082322f4b8ba5-G-49539409-025a5baf72280672386bc5bf0d486b287e0ac1ce-simple+draco.glb?cn=pip
3,SMÅSTAD Bench with toy storage - white/blue 90x52x48 cm,"blue, white","{""width"": ""90 cm"", ""depth"": ""52 cm"", ""height"": ""48 cm""}",downloaded-files\兒童家具\fi-childrens-stools-benches\03 - SMÅSTAD Bench with toy storage - whiteblue 90x52x48 cm.glb,https://www.ikea.com/fi/en/p/smastad-bench-with-toy-storage-white-blue-s29539410/,https://web-api.ikea.com/dimma/assets/geomagical/29539410/PS01_S01_NV_01/simple/glb/8f2550d400922eec7a895f7b617fd72b-G-29539410-191034e98b1181f82c39d873b146313e5228711b-simple.glb?cn=pip
4,BÄNKKAMRAT Bench pad - dot pattern 90x50x3 cm,grey,"{""width"": ""50 cm"", ""height"": ""3 cm""}",downloaded-files\兒童家具\fi-childrens-stools-benches\04 - BÄNKKAMRAT Bench pad - dot pattern 90x50x3 cm.glb,https://www.ikea.com/fi/en/p/baenkkamrat-bench-pad-dot-pattern-80461889/,https://web-api.ikea.com/dimma/assets/1.2/80461889/PS01_S01_NV01/iqp1/glb/0cf65edf3b21491288e30336480c373b-80461889_PS01_S01_NV01_IQP1_2.0.glb?cn=pip
