index,name,color,dimensions,filename,product_url,glb_url
1,POÄNG Children's armchair cushion - Knisa light beige,"beige, grey","{""width"": ""40 cm"", ""depth"": ""36 cm"", ""height"": ""3 cm"", ""seat_depth"": ""36 cm""}",downloaded-files\兒童家具\fi-kids-armchairs\01 - POÄNG Children's armchair cushion - Knisa light beige.glb,https://www.ikea.com/fi/en/p/poaeng-childrens-armchair-cushion-knisa-light-beige-40489668/,https://web-api.ikea.com/dimma/assets/1.2/40489668/PS01_S01_NV01/rqp1/glb/ef93c367fb6c45feb166b0a4c014c3c0-40489668_PS01_S01_NV01_RQP1_3.0.glb?cn=pip
2,POÄNG Children's armchair cushion - Skogbo animal pattern,,{},downloaded-files\兒童家具\fi-kids-armchairs\02 - POÄNG Children's armchair cushion - Skogbo animal pattern.glb,https://www.ikea.com/fi/en/p/poaeng-childrens-armchair-cushion-skogbo-animal-pattern-30597687/,https://web-api.ikea.com/dimma/assets/1.2/30597687/PS01_S01_NV01/rqp1/glb/575555527778813b2560ce112900e76f-30597687_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
3,STRANDMON Children's armchair - Vissle grey,grey,"{""width"": ""56 cm"", ""depth"": ""62 cm"", ""height"": ""71 cm"", ""seat_width"": ""44 cm"", ""seat_depth"": ""41 cm"", ""seat_height"": ""28 cm""}",downloaded-files\兒童家具\fi-kids-armchairs\03 - STRANDMON Children's armchair - Vissle grey.glb,https://www.ikea.com/fi/en/p/strandmon-childrens-armchair-vissle-grey-70392542/,https://web-api.ikea.com/dimma/assets/1.2/70392542/PS01_S01_NV01/isp1/glb_draco/70392542_PS01_S01_NV01_ISP1_2.0_8e10e0c4f31940bdbbfc79a5bee4484f.glb?cn=pip
