index,name,color,dimensions,filename,product_url,glb_url
1,"LOHALS Rug, flatwoven - natural 230 cm",beige,{},"downloaded-files\地毯與踏墊\fi-round-rugs\01 - LOHALS Rug, flatwoven - natural 230 cm.glb",https://www.ikea.com/fi/en/p/lohals-rug-flatwoven-natural-10504024/,https://web-api.ikea.com/dimma/assets/1.2/10504024/PS01_S01_NV01/rqp1/glb/9a64a32f19b48edd814017f1f24348ac-10504024_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
2,"LOHALS Rug, flatwoven - natural 130 cm",beige,"{""width"": ""130 cm""}","downloaded-files\地毯與踏墊\fi-round-rugs\02 - LOHALS Rug, flatwoven - natural 130 cm.glb",https://www.ikea.com/fi/en/p/lohals-rug-flatwoven-natural-80515104/,https://web-api.ikea.com/dimma/assets/1.2/80515104/PS01_S01_NV01/rqp1/glb/2277e37249bf80e68e23048f8412b0f3-80515104_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
