index,name,color,dimensions,filename,product_url,glb_url,category
1,LUSTIGKURRE Basket - natural water hyacinth/seagrass 32x33x32 cm,beige,"{""width"": ""32 cm"", ""depth"": ""33 cm"", ""height"": ""32 cm""}",downloaded-files/裝飾與小型收納/fi-decoration/01 - LUSTIGKURRE Basket - natural water hyacinthseagrass 32x33x32 cm.glb,https://www.ikea.com/fi/en/p/lustigkurre-basket-natural-water-hyacinth-seagrass-30457328/,https://web-api.ikea.com/dimma/assets/geomagical/30457328/PS01_S01_NV_01/simple/glb_draco/6aa377850fe56b844d2492d9b8984c0a-G-30457328-22378124df39f55e799da5cd24c4785e5647bdf4-simple+draco.glb?cn=pip,fi-decoration
2,MOSSLANDA Picture ledge - white 55 cm,white,"{""width"": ""12 cm"", ""depth"": ""12 cm"", ""height"": ""8 cm""}",downloaded-files/裝飾與小型收納/fi-decoration/02 - MOSSLANDA Picture ledge - white 55 cm.glb,https://www.ikea.com/fi/en/p/mosslanda-picture-ledge-white-40291766/,https://web-api.ikea.com/dimma/assets/1.2/40291766/PS01_S01_NV01/iqp1/glb/2aee707ebdb942c3a472dad385361312-40291766_PS01_S01_NV01_IQP1_2.0.glb?cn=pip,fi-decoration
3,MOSSLANDA Picture ledge - white 115 cm,white,"{""width"": ""12 cm"", ""depth"": ""12 cm"", ""height"": ""8 cm""}",downloaded-files/裝飾與小型收納/fi-decoration/03 - MOSSLANDA Picture ledge - white 115 cm.glb,https://www.ikea.com/fi/en/p/mosslanda-picture-ledge-white-90292103/,https://web-api.ikea.com/dimma/assets/1.2/90292103/PS01_S01_NV01/iqp1/glb/67f5a3f089064c6ea9694a69be2fc66b-90292103_PS01_S01_NV01_IQP1_2.0.glb?cn=pip,fi-decoration
