index,name,color,dimensions,filename,product_url,glb_url,category
1,NÄMMARÖ Sun lounger - outdoor light brown stained,brown,"{""width"": ""67 cm"", ""height"": ""78 cm"", ""seat_width"": ""57 cm"", ""seat_height"": ""30 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/01 - NÄMMARÖ Sun lounger - outdoor light brown stained.glb,https://www.ikea.com/fi/en/p/naemmaroe-sun-lounger-outdoor-light-brown-stained-30503354/,https://web-api.ikea.com/dimma/assets/1.2/30503354/PS01_S01_NV01/rqp1/glb/443b15167bc442e295b4a4da67a0eff4-30503354_PS01_S01_NV01_RQP1_3.0.glb?cn=pip,fi-sun-loungers-hammocks
2,NÄMMARÖ Sun lounger - outdoor light brown stained/Frösön/Duvholmen beige,"beige, brown","{""width"": ""67 cm"", ""height"": ""78 cm"", ""seat_width"": ""60 cm"", ""seat_height"": ""35 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/02 - NÄMMARÖ Sun lounger - outdoor light brown stainedFrösönDuvholmen beige.glb,https://www.ikea.com/fi/en/p/naemmaroe-sun-lounger-outdoor-light-brown-stained-froesoen-duvholmen-beige-s49533898/,https://web-api.ikea.com/dimma/assets/geomagical/49533898/PS01_S01_NV_01/simple/glb_draco/661c26f3b83c42a28211d3aecf627048-G-49533898-86abbf0fe29f1cd61c4df9b23ec4a81ee1c39860-simple+draco.glb?cn=pip,fi-sun-loungers-hammocks
3,BOCKÖN / HAMNÖN Hammock with stand - black/anthracite white,"grey, black, white","{""width"": ""100 cm"", ""height"": ""123 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/03 - BOCKÖN HAMNÖN Hammock with stand - blackanthracite white.glb,https://www.ikea.com/fi/en/p/bockoen-hamnoen-hammock-with-stand-black-anthracite-white-s59495773/,https://web-api.ikea.com/dimma/assets/geomagical/59495773/PS01_S01_NV_01/simple/glb/4683b5ef3fd7991a6ad1ce9bb7c99ee4-G-59495773-42921a2fa6f88cc74cb4a9ca85234bb6b368c90e-simple.glb?cn=pip,fi-sun-loungers-hammocks
4,SEGERÖN Sun lounger - outdoor white/beige/Frösön/Duvholmen beige,"beige, white","{""width"": ""64 cm"", ""depth"": ""79 cm"", ""height"": ""73 cm"", ""seat_width"": ""64 cm"", ""seat_depth"": ""50 cm"", ""seat_height"": ""42 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/04 - SEGERÖN Sun lounger - outdoor whitebeigeFrösönDuvholmen beige.glb,https://www.ikea.com/fi/en/p/segeroen-sun-lounger-outdoor-white-beige-froesoen-duvholmen-beige-s79494857/,https://web-api.ikea.com/dimma/assets/geomagical/79494857/PS01_S01_NV_01/simple/glb/deb72bf16bbd4a2a074b781d3002f583-G-79494857-f50971a0254f5d83dc5f29aa4d0dd8c630bdfb72-simple.glb?cn=pip,fi-sun-loungers-hammocks
5,STRANDÖN Beach chair - bright orange,,"{""width"": ""52 cm"", ""depth"": ""74 cm"", ""height"": ""79 cm"", ""seat_width"": ""47 cm"", ""seat_depth"": ""46 cm"", ""seat_height"": ""32 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/05 - STRANDÖN Beach chair - bright orange.glb,https://www.ikea.com/fi/en/p/strandoen-beach-chair-bright-orange-30600454/,https://web-api.ikea.com/dimma/assets/1.2/30600454/PS01_S01_NV01/rqp1/glb/7d746be77e7c91a87e03858481ff90e5-30600454_PS01_S01_NV01_RQP1_4.0.glb?cn=pip,fi-sun-loungers-hammocks
6,SEGERÖN Sun lounger - white/beige,"beige, white","{""width"": ""72 cm"", ""height"": ""38 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/06 - SEGERÖN Sun lounger - whitebeige.glb,https://www.ikea.com/fi/en/p/segeroen-sun-lounger-white-beige-20510798/,https://web-api.ikea.com/dimma/assets/1.2/20510798/PS01_S01_NV01/rqp1/glb/408fb2d1c6864d61a5505c681556487d-20510798_PS01_S01_NV01_RQP1_3.0.glb?cn=pip,fi-sun-loungers-hammocks
7,STRANDÖN Sun lounger - multicolour,,"{""width"": ""49 cm"", ""height"": ""66 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/07 - STRANDÖN Sun lounger - multicolour.glb,https://www.ikea.com/fi/en/p/strandoen-sun-lounger-multicolour-70600466/,https://web-api.ikea.com/dimma/assets/1.2/70600466/PS01_S01_NV01/rqp1/glb/d139f19889656510f940bc57b52ff0ed-70600466_PS01_S01_NV01_RQP1_4.0.glb?cn=pip,fi-sun-loungers-hammocks
8,STRANDÖN Sun lounger - blue/white,"blue, white","{""width"": ""50 cm"", ""height"": ""47 cm""}",downloaded-files/戶外家具/fi-sun-loungers-hammocks/08 - STRANDÖN Sun lounger - bluewhite.glb,https://www.ikea.com/fi/en/p/strandoen-sun-lounger-blue-white-20591110/,https://web-api.ikea.com/dimma/assets/geomagical/20591110/PS01_S01_NV_01/simple/glb_draco/2cecfd79ec0defd1ede2a72ca09c6c1f-G-20591110-fe03999abda2739c58c146d0f28424ee2243252a-simple+draco.glb?cn=pip,fi-sun-loungers-hammocks
