index,name,color,dimensions,filename,product_url,glb_url,category
1,NORBERG Wall-mounted drop-leaf table - white 74x60 cm,white,"{""width"": ""74 cm"", ""depth"": ""60 cm"", ""height"": ""6 cm""}",downloaded-files/桌子書桌/fi-bar-tables/01 - NORBERG Wall-mounted drop-leaf table - white 74x60 cm.glb,https://www.ikea.com/fi/en/p/norberg-wall-mounted-drop-leaf-table-white-30180504/,https://web-api.ikea.com/dimma/assets/1.2/30180504/PS01_S01_NV01/iqp1/glb/308ea0f7c0664603b2ece97cf36dedc7-30180504_PS01_S01_NV01_iqp1_v1.4.11.glb?cn=pip,fi-bar-tables
2,STENSELE Bar table - anthracite/anthracite 70 cm,grey,"{""width"": ""73 cm"", ""height"": ""105 cm""}",downloaded-files/桌子書桌/fi-bar-tables/02 - STENSELE Bar table - anthraciteanthracite 70 cm.glb,https://www.ikea.com/fi/en/p/stensele-bar-table-anthracite-anthracite-s09288224/,https://web-api.ikea.com/dimma/assets/1.2/09288224/PS01_S01_NV01/isp1/glb_draco/09288224_PS01_S01_NV01_ISP1_2.0_9688e88cc37c4c70af5cc405ce19eda0.glb?cn=pip,fi-bar-tables
3,NORDVIKEN Bar table - white 140x80x105 cm,white,"{""width"": ""80 cm"", ""height"": ""105 cm""}",downloaded-files/桌子書桌/fi-bar-tables/03 - NORDVIKEN Bar table - white 140x80x105 cm.glb,https://www.ikea.com/fi/en/p/nordviken-bar-table-white-70368815/,https://web-api.ikea.com/dimma/assets/1.2/70368815/PS01_S01_NV01/iqp1/glb/984e949abdc641c59c70d2971e736834-70368815_PS01_S01_NV01_iqp1_v1.4.11.glb?cn=pip,fi-bar-tables
4,NORDVIKEN Bar table - black 140x80x105 cm,black,"{""width"": ""80 cm"", ""height"": ""105 cm""}",downloaded-files/桌子書桌/fi-bar-tables/04 - NORDVIKEN Bar table - black 140x80x105 cm.glb,https://www.ikea.com/fi/en/p/nordviken-bar-table-black-00368814/,https://web-api.ikea.com/dimma/assets/1.2/00368814/PS01_S01_NV01/iqp1/glb/84e48c3256b14ef99502a7d487a28928-00368814_PS01_S01_NV01_iqp1_v1.4.11.glb?cn=pip,fi-bar-tables
5,RÖNNINGE Bar table - birch 75x75 cm,beige,"{""width"": ""75 cm"", ""height"": ""105 cm""}",downloaded-files/桌子書桌/fi-bar-tables/05 - RÖNNINGE Bar table - birch 75x75 cm.glb,https://www.ikea.com/fi/en/p/roenninge-bar-table-birch-50511230/,https://web-api.ikea.com/dimma/assets/1.2/50511230/PS01_S01_NV01/rqp1/glb/1dc2af27433d4ad09733fdc2236c5823-50511230_PS01_S01_NV01_RQP1_3.0.glb?cn=pip,fi-bar-tables
6,STENSELE Bar table - anthracite/anthracite 70x70 cm,grey,"{""width"": ""70 cm"", ""height"": ""104 cm""}",downloaded-files/桌子書桌/fi-bar-tables/06 - STENSELE Bar table - anthraciteanthracite 70x70 cm.glb,https://www.ikea.com/fi/en/p/stensele-bar-table-anthracite-anthracite-s99323925/,https://web-api.ikea.com/dimma/assets/1.2/99323925/PS01_S01_NV01/isp1/glb/99323925_PS01_S01_NV01_ISP1_2.0_a21164b5c86a49f29e4e79e184a4528d.glb?cn=pip,fi-bar-tables
