index,name,color,dimensions,filename,product_url,glb_url
1,LILJETRÄD Mirror - white 30x115 cm,white,"{""width"": ""30 cm"", ""height"": ""115 cm""}",downloaded-files\鏡子\fi-mirrors\01 - LILJETRÄD Mirror - white 30x115 cm.glb,https://www.ikea.com/fi/en/p/liljetraed-mirror-white-20592100/,https://web-api.ikea.com/dimma/assets/1.2/20592100/PS01_S01_NV01/rqp1/glb/20592100_PS01_S01_NV01_RQP1_4.0_c282362b61d046bc9a57c7992a7dd4e5.glb?cn=pip
2,LILJETRÄD Mirror - black 30x115 cm,black,"{""width"": ""30 cm"", ""height"": ""115 cm""}",downloaded-files\鏡子\fi-mirrors\02 - LILJETRÄD Mirror - black 30x115 cm.glb,https://www.ikea.com/fi/en/p/liljetraed-mirror-black-40551047/,https://web-api.ikea.com/dimma/assets/1.2/40551047/PS01_S01_NV01/rqp1/glb/b8177a5194124e7aafd8e72df7bd7dd3-40551047_PS01_S01_NV01_RQP1_3.0.glb?cn=pip
3,KNAPPER Standing mirror - white 48x160 cm,white,"{""width"": ""48 cm"", ""depth"": ""53 cm"", ""height"": ""160 cm""}",downloaded-files\鏡子\fi-mirrors\03 - KNAPPER Standing mirror - white 48x160 cm.glb,https://www.ikea.com/fi/en/p/knapper-standing-mirror-white-00396242/,https://web-api.ikea.com/dimma/assets/1.2/00396242/PS01_S01_NV01/rqp1/glb/00396242_PS01_S01_NV01_RQP1_3.0_eec3669204695a2c2d4e1ff8e5789b08.glb?cn=pip
4,IKORNNES Standing mirror - ash 52x167 cm,beige,"{""width"": ""52 cm"", ""depth"": ""52 cm"", ""height"": ""167 cm""}",downloaded-files\鏡子\fi-mirrors\04 - IKORNNES Standing mirror - ash 52x167 cm.glb,https://www.ikea.com/fi/en/p/ikornnes-standing-mirror-ash-30298396/,https://web-api.ikea.com/dimma/assets/1.2/30298396/PS01_S01_NV01/iqp1/glb/30298396_PS01_S01_NV01_IQP1_2.0_d43aff6dd49c7c63153e2ee6f587cd18.glb?cn=pip
5,STOCKHOLM Mirror - oak veneer 80 cm,"beige, brown","{""width"": ""83 cm"", ""depth"": ""10 cm"", ""height"": ""11 cm""}",downloaded-files\鏡子\fi-mirrors\05 - STOCKHOLM Mirror - oak veneer 80 cm.glb,https://www.ikea.com/fi/en/p/stockholm-mirror-oak-veneer-90591588/,https://web-api.ikea.com/dimma/assets/1.2/90591588/PS01_S01_NV01/rqp1/glb/016e92634a33cc819d1c3dc8c383b47f-90591588_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
6,HOLMÖARNA Mirror - heart-shaped 27x27 cm,,"{""width"": ""27 cm"", ""height"": ""27 cm""}",downloaded-files\鏡子\fi-mirrors\06 - HOLMÖARNA Mirror - heart-shaped 27x27 cm.glb,https://www.ikea.com/fi/en/p/holmoearna-mirror-heart-shaped-30632285/,https://web-api.ikea.com/dimma/assets/1.2/30632285/PS01_S01_NV01/rqp1/glb/4a5950a4f9af4d7f844d7ed21f9ad6ab-30632285_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
7,SVARTBJÖRK Decorative convex mirror - black 41 cm,black,"{""width"": ""42 cm"", ""depth"": ""5 cm"", ""height"": ""5 cm""}",downloaded-files\鏡子\fi-mirrors\07 - SVARTBJÖRK Decorative convex mirror - black 41 cm.glb,https://www.ikea.com/fi/en/p/svartbjoerk-decorative-convex-mirror-black-80517122/,https://web-api.ikea.com/dimma/assets/1.2/80517122/PS01_S01_NV01/rqp1/glb/ee63473dac2746e1830c969137c1582e-80517122_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
8,NYPONBUSKE Mirror - grey-beige 65x135 cm,"beige, grey","{""width"": ""65 cm"", ""depth"": ""3.5 cm"", ""height"": ""135 cm""}",downloaded-files\鏡子\fi-mirrors\08 - NYPONBUSKE Mirror - grey-beige 65x135 cm.glb,https://www.ikea.com/fi/en/p/nyponbuske-mirror-grey-beige-50609892/,https://web-api.ikea.com/dimma/assets/1.2/50609892/PS01_S01_NV01/rqp1/glb/96e9f4a90b8c0631d7d20b4cfbd63764-50609892_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
9,NYPONBUSKE Mirror - black 65x135 cm,black,"{""width"": ""65 cm"", ""depth"": ""3.5 cm"", ""height"": ""135 cm""}",downloaded-files\鏡子\fi-mirrors\09 - NYPONBUSKE Mirror - black 65x135 cm.glb,https://www.ikea.com/fi/en/p/nyponbuske-mirror-black-70609886/,https://web-api.ikea.com/dimma/assets/1.2/70609886/PS01_S01_NV01/rqp1/glb/0cdf696fd5cfd98fdddb1f5647e01733-70609886_PS01_S01_NV01_RQP1_4.0.glb?cn=pip
